Taxon	16	1	15	13	18	6	2	3	11	17	10	12	5
k__Archaea; p__Euryarchaeota; c__Methanobacteria	8.2115289867e-05	1.22648220374e-05	8.16882232811e-05	1.26329619243e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
k__Bacteria; p__Acidobacteria; c__Solibacteres	0.0	0.0	2.72294077604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria	0.0102233535884	0.0119336718424	0.0135466303608	0.0410571262538	0.140017499383	0.0367892976589	0.0267379679144	0.013698630137	0.0229885057471	0.0	0.0382165605096	0.04	0.025
k__Bacteria; p__Actinobacteria; c__Coriobacteriia	0.00875896425248	0.010805308215	0.00650782845473	0.0150332246899	0.000134610638727	0.00585284280936	0.0106951871658	0.0	0.0114942528736	0.0	0.0127388535032	0.004	0.00625
k__Bacteria; p__Actinobacteria; c__Thermoleophilia	0.0	0.0	2.72294077604e-05	2.52659238485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	0.343693545738	0.236465768882	0.316718856365	0.160956567877	0.00403831916182	0.178929765886	0.144385026738	0.164383561644	0.183908045977	0.333333333333	0.101910828025	0.176	0.15625
k__Bacteria; p__Bacteroidetes; c__Cytophagia	0.0	0.0	0.0	0.0	0.000336526596819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia	0.0	0.0	0.0	0.00116223249703	6.73053193637e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia	0.0	4.90592881497e-05	8.16882232811e-05	3.78988857728e-05	0.000224351064546	0.0	0.0	0.00684931506849	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]	0.000136858816445	0.000282090906861	0.000231449965963	0.000227393314637	0.0031633500101	0.0	0.0	0.0	0.0	0.0	0.00636942675159	0.0	0.0
k__Bacteria; p__Chlamydiae; c__Chlamydiia	0.0	0.0	1.36147038802e-05	2.52659238485e-05	6.73053193637e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Chlorobi; c__Chlorobia	0.0	1.22648220374e-05	0.0	7.57977715455e-05	0.0	0.0	0.0	0.0616438356164	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Chloroflexi; c__Anaerolineae	0.0	0.0	0.0	0.0	4.48702129092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__4C0d-2	4.10576449335e-05	4.90592881497e-05	8.16882232811e-05	0.000164228505015	0.00112175532273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Cyanobacteria; c__Chloroplast	0.0	0.000171707508524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli	0.0668144741884	0.024885323914	0.0509598366236	0.0901740822153	0.00917595853992	0.140468227425	0.128342245989	0.0616438356164	0.27969348659	0.166666666667	0.0382165605096	0.228	0.0875
k__Bacteria; p__Firmicutes; c__Clostridia	0.286609733399	0.575232418378	0.274853641933	0.218373379823	0.00616965427501	0.426421404682	0.566844919786	0.41095890411	0.406130268199	0.166666666667	0.40127388535	0.448	0.53125
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	0.00262768927574	0.0571540706944	0.00226004084411	0.0143257788221	0.000134610638727	0.0334448160535	0.00534759358289	0.0479452054795	0.0229885057471	0.0	0.0191082802548	0.028	0.0125
k__Bacteria; p__Fusobacteria; c__Fusobacteriia	1.36858816445e-05	0.00186425294969	0.0	0.331880542712	6.73053193637e-05	0.00585284280936	0.0	0.00684931506849	0.0	0.0	0.0191082802548	0.02	0.0
k__Bacteria; p__Planctomycetes; c__Planctomycetia	5.4743526578e-05	2.45296440749e-05	0.0	3.78988857728e-05	0.000403831916182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.000643236437291	0.000932126474845	0.00111640571818	0.000821142525076	0.0141789872793	0.0	0.0	0.013698630137	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.000191602343023	0.0112959010965	0.000299523485364	0.00478789256929	0.00179480851637	0.0217391304348	0.0	0.0684931506849	0.0229885057471	0.0	0.0254777070064	0.004	0.0125
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.000561121147424	0.00230578654304	0.000939414567733	0.0	0.0	0.0	0.0	0.00684931506849	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	0.0	0.000245296440749	1.36147038802e-05	0.0205664620127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
